CustomerNo;FirstName;LastName;Email;CountryID
17724;Customer17724;User;customer17724@mail.com;1
12612;Customer12612;User;customer12612@mail.com;4
13035;Customer13035;User;customer13035@mail.com;1
15606;Customer15606;User;customer15606@mail.com;1
15831;Customer15831;User;customer15831@mail.com;1
17872;Customer17872;User;customer17872@mail.com;1
15871;Customer15871;User;customer15871@mail.com;1
13464;Customer13464;User;customer13464@mail.com;1
12607;Customer12607;User;customer12607@mail.com;9
17064;Customer17064;User;customer17064@mail.com;1
13865;Customer13865;User;customer13865@mail.com;1
12602;Customer12602;User;customer12602@mail.com;5
17489;Customer17489;User;customer17489@mail.com;1
15840;Customer15840;User;customer15840@mail.com;1
15281;Customer15281;User;customer15281@mail.com;1
18171;Customer18171;User;customer18171@mail.com;1
15421;Customer15421;User;customer15421@mail.com;1
14541;Customer14541;User;customer14541@mail.com;1
13520;Customer13520;User;customer13520@mail.com;22
17913;Customer17913;User;customer17913@mail.com;1
14642;Customer14642;User;customer14642@mail.com;1
12633;Customer12633;User;customer12633@mail.com;4
12761;Customer12761;User;customer12761@mail.com;1
14761;Customer14761;User;customer14761@mail.com;1
16203;Customer16203;User;customer16203@mail.com;1
16753;Customer16753;User;customer16753@mail.com;1
14852;Customer14852;User;customer14852@mail.com;1
15837;Customer15837;User;customer15837@mail.com;1
18277;Customer18277;User;customer18277@mail.com;1
14775;Customer14775;User;customer14775@mail.com;1
12667;Customer12667;User;customer12667@mail.com;14
12457;Customer12457;User;customer12457@mail.com;22
12690;Customer12690;User;customer12690@mail.com;1
12836;Customer12836;User;customer12836@mail.com;1
13627;Customer13627;User;customer13627@mail.com;1
13690;Customer13690;User;customer13690@mail.com;1
12772;Customer12772;User;customer12772@mail.com;12
14857;Customer14857;User;customer14857@mail.com;1
12371;Customer12371;User;customer12371@mail.com;22
13517;Customer13517;User;customer13517@mail.com;1
16136;Customer16136;User;customer16136@mail.com;1
16861;Customer16861;User;customer16861@mail.com;1
13497;Customer13497;User;customer13497@mail.com;1
13283;Customer13283;User;customer13283@mail.com;1
17620;Customer17620;User;customer17620@mail.com;1
12530;Customer12530;User;customer12530@mail.com;4
12824;Customer12824;User;customer12824@mail.com;1
16086;Customer16086;User;customer16086@mail.com;1
17863;Customer17863;User;customer17863@mail.com;1
16120;Customer16120;User;customer16120@mail.com;1
16171;Customer16171;User;customer16171@mail.com;1
15199;Customer15199;User;customer15199@mail.com;1
13208;Customer13208;User;customer13208@mail.com;1
15706;Customer15706;User;customer15706@mail.com;1
14535;Customer14535;User;customer14535@mail.com;1
14959;Customer14959;User;customer14959@mail.com;1
13359;Customer13359;User;customer13359@mail.com;1
16465;Customer16465;User;customer16465@mail.com;1
14665;Customer14665;User;customer14665@mail.com;1
13473;Customer13473;User;customer13473@mail.com;1
16776;Customer16776;User;customer16776@mail.com;1
14529;Customer14529;User;customer14529@mail.com;1
15193;Customer15193;User;customer15193@mail.com;1
16179;Customer16179;User;customer16179@mail.com;1
17648;Customer17648;User;customer17648@mail.com;1
15304;Customer15304;User;customer15304@mail.com;1
18169;Customer18169;User;customer18169@mail.com;1
15211;Customer15211;User;customer15211@mail.com;1
13373;Customer13373;User;customer13373@mail.com;1
14128;Customer14128;User;customer14128@mail.com;1
13980;Customer13980;User;customer13980@mail.com;1
14027;Customer14027;User;customer14027@mail.com;1
17025;Customer17025;User;customer17025@mail.com;1
18126;Customer18126;User;customer18126@mail.com;1
16982;Customer16982;User;customer16982@mail.com;1
16395;Customer16395;User;customer16395@mail.com;1
16385;Customer16385;User;customer16385@mail.com;1
17214;Customer17214;User;customer17214@mail.com;1
14201;Customer14201;User;customer14201@mail.com;1
14451;Customer14451;User;customer14451@mail.com;1
15128;Customer15128;User;customer15128@mail.com;1
15553;Customer15553;User;customer15553@mail.com;1
15886;Customer15886;User;customer15886@mail.com;1
17284;Customer17284;User;customer17284@mail.com;1
13224;Customer13224;User;customer13224@mail.com;1
13666;Customer13666;User;customer13666@mail.com;1
16462;Customer16462;User;customer16462@mail.com;1
15470;Customer15470;User;customer15470@mail.com;1
13472;Customer13472;User;customer13472@mail.com;1
14473;Customer14473;User;customer14473@mail.com;1
17475;Customer17475;User;customer17475@mail.com;1
17589;Customer17589;User;customer17589@mail.com;1
17552;Customer17552;User;customer17552@mail.com;1
16104;Customer16104;User;customer16104@mail.com;1
13193;Customer13193;User;customer13193@mail.com;1
13259;Customer13259;User;customer13259@mail.com;1
18088;Customer18088;User;customer18088@mail.com;1
13260;Customer13260;User;customer13260@mail.com;1
16248;Customer16248;User;customer16248@mail.com;1
16595;Customer16595;User;customer16595@mail.com;1
15756;Customer15756;User;customer15756@mail.com;1
16685;Customer16685;User;customer16685@mail.com;1
16518;Customer16518;User;customer16518@mail.com;1
14801;Customer14801;User;customer14801@mail.com;1
16380;Customer16380;User;customer16380@mail.com;1
14514;Customer14514;User;customer14514@mail.com;1
16921;Customer16921;User;customer16921@mail.com;1
15087;Customer15087;User;customer15087@mail.com;1
12420;Customer12420;User;customer12420@mail.com;20
12885;Customer12885;User;customer12885@mail.com;1
13806;Customer13806;User;customer13806@mail.com;1
15874;Customer15874;User;customer15874@mail.com;1
13876;Customer13876;User;customer13876@mail.com;1
12394;Customer12394;User;customer12394@mail.com;19
17030;Customer17030;User;customer17030@mail.com;1
14792;Customer14792;User;customer14792@mail.com;1
12519;Customer12519;User;customer12519@mail.com;4
16477;Customer16477;User;customer16477@mail.com;1
14067;Customer14067;User;customer14067@mail.com;1
14844;Customer14844;User;customer14844@mail.com;1
12740;Customer12740;User;customer12740@mail.com;5
13169;Customer13169;User;customer13169@mail.com;1
16455;Customer16455;User;customer16455@mail.com;1
15815;Customer15815;User;customer15815@mail.com;1
13276;Customer13276;User;customer13276@mail.com;1
13419;Customer13419;User;customer13419@mail.com;1
13689;Customer13689;User;customer13689@mail.com;1
16354;Customer16354;User;customer16354@mail.com;1
14029;Customer14029;User;customer14029@mail.com;1
13763;Customer13763;User;customer13763@mail.com;1
12492;Customer12492;User;customer12492@mail.com;4
18136;Customer18136;User;customer18136@mail.com;1
14462;Customer14462;User;customer14462@mail.com;1
13898;Customer13898;User;customer13898@mail.com;1
16316;Customer16316;User;customer16316@mail.com;1
14518;Customer14518;User;customer14518@mail.com;1
13504;Customer13504;User;customer13504@mail.com;1
14819;Customer14819;User;customer14819@mail.com;1
13049;Customer13049;User;customer13049@mail.com;1
15766;Customer15766;User;customer15766@mail.com;1
14317;Customer14317;User;customer14317@mail.com;1
15300;Customer15300;User;customer15300@mail.com;1
13317;Customer13317;User;customer13317@mail.com;1
14333;Customer14333;User;customer14333@mail.com;1
16896;Customer16896;User;customer16896@mail.com;1
13845;Customer13845;User;customer13845@mail.com;1
15416;Customer15416;User;customer15416@mail.com;1
14538;Customer14538;User;customer14538@mail.com;1
13602;Customer13602;User;customer13602@mail.com;1
15818;Customer15818;User;customer15818@mail.com;1
16895;Customer16895;User;customer16895@mail.com;1
13591;Customer13591;User;customer13591@mail.com;1
15315;Customer15315;User;customer15315@mail.com;1
15306;Customer15306;User;customer15306@mail.com;1
15518;Customer15518;User;customer15518@mail.com;1
15264;Customer15264;User;customer15264@mail.com;1
16432;Customer16432;User;customer16432@mail.com;1
13771;Customer13771;User;customer13771@mail.com;1
12939;Customer12939;User;customer12939@mail.com;1
15869;Customer15869;User;customer15869@mail.com;1
15937;Customer15937;User;customer15937@mail.com;1
12923;Customer12923;User;customer12923@mail.com;1
16454;Customer16454;User;customer16454@mail.com;1
13348;Customer13348;User;customer13348@mail.com;1
16184;Customer16184;User;customer16184@mail.com;1
17921;Customer17921;User;customer17921@mail.com;1
16842;Customer16842;User;customer16842@mail.com;1
16160;Customer16160;User;customer16160@mail.com;1
15841;Customer15841;User;customer15841@mail.com;1
13279;Customer13279;User;customer13279@mail.com;1
13055;Customer13055;User;customer13055@mail.com;1
16875;Customer16875;User;customer16875@mail.com;1
12703;Customer12703;User;customer12703@mail.com;4
18194;Customer18194;User;customer18194@mail.com;1
14501;Customer14501;User;customer14501@mail.com;1
14557;Customer14557;User;customer14557@mail.com;1
15322;Customer15322;User;customer15322@mail.com;1
15700;Customer15700;User;customer15700@mail.com;1
12789;Customer12789;User;customer12789@mail.com;7
17647;Customer17647;User;customer17647@mail.com;1
13989;Customer13989;User;customer13989@mail.com;1
16758;Customer16758;User;customer16758@mail.com;1
16040;Customer16040;User;customer16040@mail.com;1
14396;Customer14396;User;customer14396@mail.com;1
16059;Customer16059;User;customer16059@mail.com;1
15127;Customer15127;User;customer15127@mail.com;1
16106;Customer16106;User;customer16106@mail.com;1
13483;Customer13483;User;customer13483@mail.com;1
15757;Customer15757;User;customer15757@mail.com;1
17382;Customer17382;User;customer17382@mail.com;1
17483;Customer17483;User;customer17483@mail.com;1
15244;Customer15244;User;customer15244@mail.com;1
17222;Customer17222;User;customer17222@mail.com;1
15048;Customer15048;User;customer15048@mail.com;1
14054;Customer14054;User;customer14054@mail.com;1
15762;Customer15762;User;customer15762@mail.com;1
18033;Customer18033;User;customer18033@mail.com;1
12843;Customer12843;User;customer12843@mail.com;1
16545;Customer16545;User;customer16545@mail.com;1
12414;Customer12414;User;customer12414@mail.com;1
16556;Customer16556;User;customer16556@mail.com;1
13801;Customer13801;User;customer13801@mail.com;1
15255;Customer15255;User;customer15255@mail.com;1
17667;Customer17667;User;customer17667@mail.com;1
15339;Customer15339;User;customer15339@mail.com;1
14184;Customer14184;User;customer14184@mail.com;1
13792;Customer13792;User;customer13792@mail.com;1
13552;Customer13552;User;customer13552@mail.com;1
12413;Customer12413;User;customer12413@mail.com;5
15241;Customer15241;User;customer15241@mail.com;1
16253;Customer16253;User;customer16253@mail.com;1
16881;Customer16881;User;customer16881@mail.com;1
16882;Customer16882;User;customer16882@mail.com;1
13351;Customer13351;User;customer13351@mail.com;1
15739;Customer15739;User;customer15739@mail.com;1
15228;Customer15228;User;customer15228@mail.com;1
15181;Customer15181;User;customer15181@mail.com;1
12512;Customer12512;User;customer12512@mail.com;29
17957;Customer17957;User;customer17957@mail.com;1
16374;Customer16374;User;customer16374@mail.com;1
15276;Customer15276;User;customer15276@mail.com;1
13364;Customer13364;User;customer13364@mail.com;1
18053;Customer18053;User;customer18053@mail.com;1
15374;Customer15374;User;customer15374@mail.com;1
15372;Customer15372;User;customer15372@mail.com;1
12886;Customer12886;User;customer12886@mail.com;1
13344;Customer13344;User;customer13344@mail.com;1
16441;Customer16441;User;customer16441@mail.com;1
13635;Customer13635;User;customer13635@mail.com;1
14193;Customer14193;User;customer14193@mail.com;1
18116;Customer18116;User;customer18116@mail.com;1
16774;Customer16774;User;customer16774@mail.com;1
12637;Customer12637;User;customer12637@mail.com;5
13431;Customer13431;User;customer13431@mail.com;1
15299;Customer15299;User;customer15299@mail.com;1
15930;Customer15930;User;customer15930@mail.com;1
16183;Customer16183;User;customer16183@mail.com;1
14651;Customer14651;User;customer14651@mail.com;1
13505;Customer13505;User;customer13505@mail.com;22
16693;Customer16693;User;customer16693@mail.com;1
16667;Customer16667;User;customer16667@mail.com;1
15774;Customer15774;User;customer15774@mail.com;1
16591;Customer16591;User;customer16591@mail.com;1
15164;Customer15164;User;customer15164@mail.com;1
15579;Customer15579;User;customer15579@mail.com;1
14970;Customer14970;User;customer14970@mail.com;1
12202;Customer12202;User;customer12202@mail.com;1
15185;Customer15185;User;customer15185@mail.com;1
16137;Customer16137;User;customer16137@mail.com;1
12694;Customer12694;User;customer12694@mail.com;5
16404;Customer16404;User;customer16404@mail.com;1
14916;Customer14916;User;customer14916@mail.com;1
12822;Customer12822;User;customer12822@mail.com;1
12031;Customer12031;User;customer12031@mail.com;1
13092;Customer13092;User;customer13092@mail.com;1
15593;Customer15593;User;customer15593@mail.com;1
13972;Customer13972;User;customer13972@mail.com;1
13095;Customer13095;User;customer13095@mail.com;1
13764;Customer13764;User;customer13764@mail.com;1
14164;Customer14164;User;customer14164@mail.com;1
17376;Customer17376;User;customer17376@mail.com;1
13347;Customer13347;User;customer13347@mail.com;1
15834;Customer15834;User;customer15834@mail.com;1
18008;Customer18008;User;customer18008@mail.com;1
12842;Customer12842;User;customer12842@mail.com;1
16613;Customer16613;User;customer16613@mail.com;1
17149;Customer17149;User;customer17149@mail.com;1
13320;Customer13320;User;customer13320@mail.com;1
17506;Customer17506;User;customer17506@mail.com;1
16268;Customer16268;User;customer16268@mail.com;1
18235;Customer18235;User;customer18235@mail.com;1
18192;Customer18192;User;customer18192@mail.com;1
13741;Customer13741;User;customer13741@mail.com;1
13886;Customer13886;User;customer13886@mail.com;1
13503;Customer13503;User;customer13503@mail.com;1
17819;Customer17819;User;customer17819@mail.com;1
16650;Customer16650;User;customer16650@mail.com;1
14475;Customer14475;User;customer14475@mail.com;1
15030;Customer15030;User;customer15030@mail.com;1
17427;Customer17427;User;customer17427@mail.com;1
15175;Customer15175;User;customer15175@mail.com;1
12372;Customer12372;User;customer12372@mail.com;19
13354;Customer13354;User;customer13354@mail.com;1
14681;Customer14681;User;customer14681@mail.com;1
16589;Customer16589;User;customer16589@mail.com;1
12458;Customer12458;User;customer12458@mail.com;22
12728;Customer12728;User;customer12728@mail.com;5
12718;Customer12718;User;customer12718@mail.com;5
18204;Customer18204;User;customer18204@mail.com;1
15062;Customer15062;User;customer15062@mail.com;1
16233;Customer16233;User;customer16233@mail.com;1
17905;Customer17905;User;customer17905@mail.com;1
17572;Customer17572;User;customer17572@mail.com;1
14409;Customer14409;User;customer14409@mail.com;1
13716;Customer13716;User;customer13716@mail.com;1
17721;Customer17721;User;customer17721@mail.com;1
18242;Customer18242;User;customer18242@mail.com;1
18265;Customer18265;User;customer18265@mail.com;1
13397;Customer13397;User;customer13397@mail.com;1
17950;Customer17950;User;customer17950@mail.com;1
15693;Customer15693;User;customer15693@mail.com;1
17370;Customer17370;User;customer17370@mail.com;1
16681;Customer16681;User;customer16681@mail.com;1
13515;Customer13515;User;customer13515@mail.com;1
14609;Customer14609;User;customer14609@mail.com;1
14978;Customer14978;User;customer14978@mail.com;1
15348;Customer15348;User;customer15348@mail.com;1
16182;Customer16182;User;customer16182@mail.com;1
16321;Customer16321;User;customer16321@mail.com;23
15691;Customer15691;User;customer15691@mail.com;1
13901;Customer13901;User;customer13901@mail.com;1
16281;Customer16281;User;customer16281@mail.com;1
13321;Customer13321;User;customer13321@mail.com;1
12393;Customer12393;User;customer12393@mail.com;23
15036;Customer15036;User;customer15036@mail.com;1
14947;Customer14947;User;customer14947@mail.com;1
13061;Customer13061;User;customer13061@mail.com;1
17783;Customer17783;User;customer17783@mail.com;1
17513;Customer17513;User;customer17513@mail.com;1
13134;Customer13134;User;customer13134@mail.com;1
14934;Customer14934;User;customer14934@mail.com;10
12566;Customer12566;User;customer12566@mail.com;4
16493;Customer16493;User;customer16493@mail.com;1
17408;Customer17408;User;customer17408@mail.com;1
14411;Customer14411;User;customer14411@mail.com;1
16567;Customer16567;User;customer16567@mail.com;1
13016;Customer13016;User;customer13016@mail.com;1
14818;Customer14818;User;customer14818@mail.com;1
12987;Customer12987;User;customer12987@mail.com;1
15827;Customer15827;User;customer15827@mail.com;1
14272;Customer14272;User;customer14272@mail.com;1
13555;Customer13555;User;customer13555@mail.com;1
13514;Customer13514;User;customer13514@mail.com;1
17788;Customer17788;User;customer17788@mail.com;1
16629;Customer16629;User;customer16629@mail.com;1
17805;Customer17805;User;customer17805@mail.com;1
18278;Customer18278;User;customer18278@mail.com;1
16266;Customer16266;User;customer16266@mail.com;1
14101;Customer14101;User;customer14101@mail.com;1
17656;Customer17656;User;customer17656@mail.com;1
13979;Customer13979;User;customer13979@mail.com;1
17591;Customer17591;User;customer17591@mail.com;1
15674;Customer15674;User;customer15674@mail.com;1
12455;Customer12455;User;customer12455@mail.com;13
16122;Customer16122;User;customer16122@mail.com;1
16565;Customer16565;User;customer16565@mail.com;1
17480;Customer17480;User;customer17480@mail.com;1
16573;Customer16573;User;customer16573@mail.com;1
12579;Customer12579;User;customer12579@mail.com;5
17002;Customer17002;User;customer17002@mail.com;1
17997;Customer17997;User;customer17997@mail.com;1
15154;Customer15154;User;customer15154@mail.com;1
16468;Customer16468;User;customer16468@mail.com;1
12823;Customer12823;User;customer12823@mail.com;1
13390;Customer13390;User;customer13390@mail.com;1
15217;Customer15217;User;customer15217@mail.com;1
15626;Customer15626;User;customer15626@mail.com;1
16603;Customer16603;User;customer16603@mail.com;1
12412;Customer12412;User;customer12412@mail.com;19
13927;Customer13927;User;customer13927@mail.com;1
16383;Customer16383;User;customer16383@mail.com;1
14908;Customer14908;User;customer14908@mail.com;1
13233;Customer13233;User;customer13233@mail.com;1
17674;Customer17674;User;customer17674@mail.com;1
13639;Customer13639;User;customer13639@mail.com;1
15958;Customer15958;User;customer15958@mail.com;1
16778;Customer16778;User;customer16778@mail.com;1
15243;Customer15243;User;customer15243@mail.com;1
13434;Customer13434;User;customer13434@mail.com;1
13866;Customer13866;User;customer13866@mail.com;1
16480;Customer16480;User;customer16480@mail.com;1
16594;Customer16594;User;customer16594@mail.com;1
15366;Customer15366;User;customer15366@mail.com;1
13787;Customer13787;User;customer13787@mail.com;1
16689;Customer16689;User;customer16689@mail.com;1
17498;Customer17498;User;customer17498@mail.com;1
14561;Customer14561;User;customer14561@mail.com;1
15799;Customer15799;User;customer15799@mail.com;1
14152;Customer14152;User;customer14152@mail.com;1
15312;Customer15312;User;customer15312@mail.com;1
12348;Customer12348;User;customer12348@mail.com;14
18155;Customer18155;User;customer18155@mail.com;1
12545;Customer12545;User;customer12545@mail.com;13
17154;Customer17154;User;customer17154@mail.com;1
16342;Customer16342;User;customer16342@mail.com;1
16198;Customer16198;User;customer16198@mail.com;1
13670;Customer13670;User;customer13670@mail.com;1
18066;Customer18066;User;customer18066@mail.com;1
14806;Customer14806;User;customer14806@mail.com;1
12134;Customer12134;User;customer12134@mail.com;1
16872;Customer16872;User;customer16872@mail.com;1
17981;Customer17981;User;customer17981@mail.com;1
13135;Customer13135;User;customer13135@mail.com;1
15075;Customer15075;User;customer15075@mail.com;1
16485;Customer16485;User;customer16485@mail.com;1
14880;Customer14880;User;customer14880@mail.com;1
13336;Customer13336;User;customer13336@mail.com;1
15475;Customer15475;User;customer15475@mail.com;1
12516;Customer12516;User;customer12516@mail.com;4
15744;Customer15744;User;customer15744@mail.com;1
12974;Customer12974;User;customer12974@mail.com;1
13127;Customer13127;User;customer13127@mail.com;1
17388;Customer17388;User;customer17388@mail.com;1
15982;Customer15982;User;customer15982@mail.com;1
18189;Customer18189;User;customer18189@mail.com;1
16978;Customer16978;User;customer16978@mail.com;1
14014;Customer14014;User;customer14014@mail.com;1
15978;Customer15978;User;customer15978@mail.com;1
15549;Customer15549;User;customer15549@mail.com;1
12995;Customer12995;User;customer12995@mail.com;1
14854;Customer14854;User;customer14854@mail.com;1
17311;Customer17311;User;customer17311@mail.com;1
12409;Customer12409;User;customer12409@mail.com;22
15067;Customer15067;User;customer15067@mail.com;1
16213;Customer16213;User;customer16213@mail.com;1
13220;Customer13220;User;customer13220@mail.com;1
12425;Customer12425;User;customer12425@mail.com;12
17460;Customer17460;User;customer17460@mail.com;1
16984;Customer16984;User;customer16984@mail.com;1
13529;Customer13529;User;customer13529@mail.com;1
17172;Customer17172;User;customer17172@mail.com;1
15810;Customer15810;User;customer15810@mail.com;1
15603;Customer15603;User;customer15603@mail.com;1
16735;Customer16735;User;customer16735@mail.com;1
12854;Customer12854;User;customer12854@mail.com;1
17027;Customer17027;User;customer17027@mail.com;1
13486;Customer13486;User;customer13486@mail.com;1
14038;Customer14038;User;customer14038@mail.com;1
16236;Customer16236;User;customer16236@mail.com;1
12930;Customer12930;User;customer12930@mail.com;1
17079;Customer17079;User;customer17079@mail.com;1
12609;Customer12609;User;customer12609@mail.com;4
16715;Customer16715;User;customer16715@mail.com;1
15201;Customer15201;User;customer15201@mail.com;1
17037;Customer17037;User;customer17037@mail.com;1
17415;Customer17415;User;customer17415@mail.com;1
16665;Customer16665;User;customer16665@mail.com;1
14668;Customer14668;User;customer14668@mail.com;1
12671;Customer12671;User;customer12671@mail.com;1
12390;Customer12390;User;customer12390@mail.com;3
17731;Customer17731;User;customer17731@mail.com;1
16627;Customer16627;User;customer16627@mail.com;1
14951;Customer14951;User;customer14951@mail.com;1
13539;Customer13539;User;customer13539@mail.com;1
12435;Customer12435;User;customer12435@mail.com;19
12701;Customer12701;User;customer12701@mail.com;4
13908;Customer13908;User;customer13908@mail.com;1
13946;Customer13946;User;customer13946@mail.com;1
12604;Customer12604;User;customer12604@mail.com;5
13959;Customer13959;User;customer13959@mail.com;1
12520;Customer12520;User;customer12520@mail.com;4
14887;Customer14887;User;customer14887@mail.com;1
13674;Customer13674;User;customer13674@mail.com;1
15888;Customer15888;User;customer15888@mail.com;1
15433;Customer15433;User;customer15433@mail.com;1
16507;Customer16507;User;customer16507@mail.com;1
14461;Customer14461;User;customer14461@mail.com;1
13356;Customer13356;User;customer13356@mail.com;1
16215;Customer16215;User;customer16215@mail.com;1
14236;Customer14236;User;customer14236@mail.com;1
15341;Customer15341;User;customer15341@mail.com;1
16624;Customer16624;User;customer16624@mail.com;1
16777;Customer16777;User;customer16777@mail.com;1
16584;Customer16584;User;customer16584@mail.com;1
15026;Customer15026;User;customer15026@mail.com;1
13038;Customer13038;User;customer13038@mail.com;1
16928;Customer16928;User;customer16928@mail.com;1
17873;Customer17873;User;customer17873@mail.com;1
13774;Customer13774;User;customer13774@mail.com;1
18094;Customer18094;User;customer18094@mail.com;1
12379;Customer12379;User;customer12379@mail.com;3
17058;Customer17058;User;customer17058@mail.com;1
13325;Customer13325;User;customer13325@mail.com;1
16080;Customer16080;User;customer16080@mail.com;1
13562;Customer13562;User;customer13562@mail.com;1
18232;Customer18232;User;customer18232@mail.com;1
16906;Customer16906;User;customer16906@mail.com;1
12527;Customer12527;User;customer12527@mail.com;4
12497;Customer12497;User;customer12497@mail.com;4
16301;Customer16301;User;customer16301@mail.com;1
12752;Customer12752;User;customer12752@mail.com;2
15504;Customer15504;User;customer15504@mail.com;1
15675;Customer15675;User;customer15675@mail.com;1
13228;Customer13228;User;customer13228@mail.com;1
17628;Customer17628;User;customer17628@mail.com;1
18017;Customer18017;User;customer18017@mail.com;1
16527;Customer16527;User;customer16527@mail.com;1
17848;Customer17848;User;customer17848@mail.com;1
13375;Customer13375;User;customer13375@mail.com;1
15764;Customer15764;User;customer15764@mail.com;1
16211;Customer16211;User;customer16211@mail.com;1
16428;Customer16428;User;customer16428@mail.com;1
16370;Customer16370;User;customer16370@mail.com;1
15947;Customer15947;User;customer15947@mail.com;1
13067;Customer13067;User;customer13067@mail.com;1
17802;Customer17802;User;customer17802@mail.com;1
13334;Customer13334;User;customer13334@mail.com;1
13563;Customer13563;User;customer13563@mail.com;1
13024;Customer13024;User;customer13024@mail.com;1
16709;Customer16709;User;customer16709@mail.com;1
13141;Customer13141;User;customer13141@mail.com;1
16108;Customer16108;User;customer16108@mail.com;1
12434;Customer12434;User;customer12434@mail.com;23
15099;Customer15099;User;customer15099@mail.com;1
14124;Customer14124;User;customer14124@mail.com;1
15975;Customer15975;User;customer15975@mail.com;1
15410;Customer15410;User;customer15410@mail.com;1
12871;Customer12871;User;customer12871@mail.com;1
17146;Customer17146;User;customer17146@mail.com;1
15523;Customer15523;User;customer15523@mail.com;1
14177;Customer14177;User;customer14177@mail.com;1
12513;Customer12513;User;customer12513@mail.com;5
13952;Customer13952;User;customer13952@mail.com;1
13662;Customer13662;User;customer13662@mail.com;1
17047;Customer17047;User;customer17047@mail.com;1
16048;Customer16048;User;customer16048@mail.com;1
13518;Customer13518;User;customer13518@mail.com;1
17333;Customer17333;User;customer17333@mail.com;1
17786;Customer17786;User;customer17786@mail.com;1
17874;Customer17874;User;customer17874@mail.com;1
14894;Customer14894;User;customer14894@mail.com;1
15466;Customer15466;User;customer15466@mail.com;1
12722;Customer12722;User;customer12722@mail.com;5
17898;Customer17898;User;customer17898@mail.com;1
15417;Customer15417;User;customer15417@mail.com;1
17594;Customer17594;User;customer17594@mail.com;1
15205;Customer15205;User;customer15205@mail.com;1
13931;Customer13931;User;customer13931@mail.com;1
14915;Customer14915;User;customer14915@mail.com;1
14105;Customer14105;User;customer14105@mail.com;1
15122;Customer15122;User;customer15122@mail.com;1
14420;Customer14420;User;customer14420@mail.com;1
12616;Customer12616;User;customer12616@mail.com;5
17640;Customer17640;User;customer17640@mail.com;1
12756;Customer12756;User;customer12756@mail.com;17
12635;Customer12635;User;customer12635@mail.com;1
18173;Customer18173;User;customer18173@mail.com;1
14660;Customer14660;User;customer14660@mail.com;1
16745;Customer16745;User;customer16745@mail.com;1
17347;Customer17347;User;customer17347@mail.com;1
17033;Customer17033;User;customer17033@mail.com;1
13877;Customer13877;User;customer13877@mail.com;1
14163;Customer14163;User;customer14163@mail.com;1
15534;Customer15534;User;customer15534@mail.com;1
15343;Customer15343;User;customer15343@mail.com;1
16229;Customer16229;User;customer16229@mail.com;1
16451;Customer16451;User;customer16451@mail.com;1
16098;Customer16098;User;customer16098@mail.com;1
15216;Customer15216;User;customer15216@mail.com;1
14753;Customer14753;User;customer14753@mail.com;1
16036;Customer16036;User;customer16036@mail.com;1
16959;Customer16959;User;customer16959@mail.com;1
18251;Customer18251;User;customer18251@mail.com;1
12884;Customer12884;User;customer12884@mail.com;1
16475;Customer16475;User;customer16475@mail.com;1
17446;Customer17446;User;customer17446@mail.com;1
16141;Customer16141;User;customer16141@mail.com;1
12924;Customer12924;User;customer12924@mail.com;1
14307;Customer14307;User;customer14307@mail.com;1
15980;Customer15980;User;customer15980@mail.com;1
16209;Customer16209;User;customer16209@mail.com;1
17919;Customer17919;User;customer17919@mail.com;1
17433;Customer17433;User;customer17433@mail.com;1
15996;Customer15996;User;customer15996@mail.com;1
15673;Customer15673;User;customer15673@mail.com;1
14500;Customer14500;User;customer14500@mail.com;1
14276;Customer14276;User;customer14276@mail.com;1
13850;Customer13850;User;customer13850@mail.com;1
16384;Customer16384;User;customer16384@mail.com;1
13372;Customer13372;User;customer13372@mail.com;1
12965;Customer12965;User;customer12965@mail.com;1
14837;Customer14837;User;customer14837@mail.com;1
15035;Customer15035;User;customer15035@mail.com;1
15636;Customer15636;User;customer15636@mail.com;1
15939;Customer15939;User;customer15939@mail.com;1
14212;Customer14212;User;customer14212@mail.com;1
18255;Customer18255;User;customer18255@mail.com;1
16796;Customer16796;User;customer16796@mail.com;1
13611;Customer13611;User;customer13611@mail.com;1
18215;Customer18215;User;customer18215@mail.com;1
16723;Customer16723;User;customer16723@mail.com;1
15221;Customer15221;User;customer15221@mail.com;1
14224;Customer14224;User;customer14224@mail.com;1
12535;Customer12535;User;customer12535@mail.com;5
13441;Customer13441;User;customer13441@mail.com;1
16027;Customer16027;User;customer16027@mail.com;1
14414;Customer14414;User;customer14414@mail.com;1
17179;Customer17179;User;customer17179@mail.com;29
15652;Customer15652;User;customer15652@mail.com;1
14628;Customer14628;User;customer14628@mail.com;1
14210;Customer14210;User;customer14210@mail.com;1
16309;Customer16309;User;customer16309@mail.com;1
13060;Customer13060;User;customer13060@mail.com;1
14072;Customer14072;User;customer14072@mail.com;1
15927;Customer15927;User;customer15927@mail.com;8
18222;Customer18222;User;customer18222@mail.com;1
14223;Customer14223;User;customer14223@mail.com;1
13330;Customer13330;User;customer13330@mail.com;1
13889;Customer13889;User;customer13889@mail.com;1
15488;Customer15488;User;customer15488@mail.com;1
15653;Customer15653;User;customer15653@mail.com;1
13244;Customer13244;User;customer13244@mail.com;1
13848;Customer13848;User;customer13848@mail.com;1
16031;Customer16031;User;customer16031@mail.com;1
13249;Customer13249;User;customer13249@mail.com;1
15400;Customer15400;User;customer15400@mail.com;1
15198;Customer15198;User;customer15198@mail.com;1
